,time,mask,method marginalized,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP,CoFiAM SAP,CoFiAM PDCSAP
76,276.5710952364607,False,0.00016370572144430717,0.00010268824148984557,0.00018424874111078182,3.8143247822031157e-05,0.00017812100907232953,0.00014929043381628482,0.0001900483187395885,0.00013875015251874068,0.00022756731388984264
77,276.59152791956876,False,-2.3361095939589127e-05,-7.85828907758912e-05,-1.1877464817122707e-05,-0.00014452817969712317,-1.8156065416885525e-05,-2.856612646229273e-05,-1.0319746509002137e-05,-4.274140505244883e-05,3.110804301464931e-05
78,276.61196060221846,False,-6.258014475113427e-05,-0.00012226133325654587,-4.9981798098786e-05,-0.00018958631156185124,-5.6409570310500534e-05,-6.8750719191768e-05,-5.033993675951365e-05,-8.668859855742728e-05,-7.667355066409698e-06
79,276.63239328486816,False,0.0001645993925319944,0.00010735195601507819,0.0001713517008663512,3.865801856384188e-05,0.00016477572676465435,0.00016442305829933446,0.00017124073331409306,0.00014261299388396154,0.00021268175510025245
80,276.6528258675098,False,-3.425248331262454e-05,-9.205202496986864e-05,-3.0376128042020056e-05,-0.00016205608547292805,-3.709484969516286e-05,-3.141011693008622e-05,-2.814215833935041e-05,-5.7169643025267725e-05,9.653553624033862e-06
81,276.6732586496946,False,2.270129101578089e-05,-4.2870508202619284e-05,3.090922193726975e-05,-0.00011417248515810385,2.4048690228095637e-05,2.135389180346614e-05,3.7046980771782145e-05,-8.40902057352988e-06,6.93807682479175e-05
82,276.7141239138291,False,0.0001109421256993981,7.819238527617678e-05,0.0001102205658425337,4.380897242306503e-06,0.00010308477401665961,0.00014941390007727762,0.0001264516477799127,0.00011166368555626249,0.0001449074838886233
83,276.7345566957738,False,-0.00013160735855793915,-0.00012629949217657366,-0.00015788721272680384,-0.00020130186816114115,-0.00016515434299846365,-5.177435683767495e-05,-0.00013691522493930464,-9.340450114603271e-05,-0.00012535874135555236
84,276.75498937749217,False,-0.00021920079642967494,-0.00023709526998627606,-0.0002312670598719757,-0.0003132656779630816,-0.00023866416983453487,-0.00015946308416281418,-0.00020713453298737416,-0.0002048200340608597,-0.00020100516784371525
85,276.7754219589697,False,-4.708617126969461e-05,-4.666295003241672e-05,-7.261734315144874e-05,-0.00012399490460601736,-8.014342100082228e-05,3.3836190904246166e-05,-4.75093925069725e-05,-1.5043265976677489e-05,-4.468712202920777e-05
86,276.7958546402224,False,-2.8862358181558356e-05,-8.573931642930077e-05,-2.503661474917429e-05,-0.00016418570514864506,-3.268810161394242e-05,-2.6917866071674013e-06,-9.201318861284946e-07,-5.482670651346666e-05,5.302704169096728e-07
