,time,mask,method marginalized,local SAP,local PDC,polyAM SAP,polyAM PDC,GP SAP,GP PDC,CoFiAM SAP,CoFiAM PDC
436,440.54762369875243,False,2.961781983779055e-06,,,,,-1.4432793192575843e-05,-6.186138851838052e-06,1.2109702819396162e-05,3.0279497328145055e-05
437,440.56805795591936,False,-2.027192011788692e-05,,,,,-3.1364355507546016e-05,-2.3476643167930078e-05,-1.7067197067843765e-05,2.0053593364766087e-05
438,440.5884923134363,False,1.0308059396613167e-05,,,,,4.335337831617991e-06,1.1721263460939824e-05,8.894855332286511e-06,5.952081270765852e-05
439,440.6089267710631,False,1.894874068597563e-05,,,,,1.5569188886344065e-05,2.2328292485607193e-05,1.446014934503026e-05,7.118675410899833e-05
440,440.62936102904496,False,-0.00014003376860904915,,,,,-0.0001430322926458949,-0.0001370352445722034,-0.00014499851872551428,-9.045000813268089e-05
441,440.64979538714397,False,5.537542765121639e-05,,,,,5.194717156431494e-05,5.702747118574436e-05,5.372338411668842e-05,9.818924836135778e-05
442,440.67022964547505,False,-9.344356396634446e-05,,,,,-9.991483878324381e-05,-9.587248144515836e-05,-9.101464648753055e-05,-6.307088671442251e-05
443,440.6906641040332,False,8.717140557423786e-05,,,,,7.696623862374352e-05,7.987469737136266e-05,9.446811377711306e-05,0.0001018974198860878
444,440.7110984628307,False,6.324889256681399e-05,,,,,5.681771508037059e-05,5.854358540391402e-05,8.205876815736701e-05,6.795419972971395e-05
445,440.73153282185376,False,-6.445817438083257e-05,,,,,-6.470137279457333e-05,-6.42149759670918e-05,-3.4828250686236295e-05,-6.837058451814038e-05
446,440.7519671811169,False,-6.2547355006215e-05,,,,,-6.211260887012404e-05,-6.298210114230596e-05,-3.247391170935199e-05,-8.059115975611597e-05
447,440.7724015404965,False,3.564381311726983e-05,,,,,3.6826915849053066e-05,3.446071038548659e-05,6.028481845721245e-05,4.4926436533199166e-06
448,440.7928359002253,False,-0.00012602821597162972,,,,,-0.00012403550386030915,-0.0001280209280829503,-0.00011288682158538954,-0.00016841161345182432
449,440.8132702600633,False,4.16675645453779e-06,,,,,1.0230065586203096e-05,4.5245075397382095e-06,3.8090053693373704e-06,-4.366473960004669e-05
450,440.8541388804515,False,-5.623045394215209e-05,,,,,-2.6798083520462868e-05,-3.58107282817377e-05,-7.665017960256648e-05,-9.048496756502988e-05
451,440.8745733409887,False,3.0400804030050743e-05,,,,,6.744089233534645e-05,5.7097710491893494e-05,-3.1462893197442554e-06,3.703897568207992e-06
452,440.8950077017653,False,3.402508884009503e-05,,,,,7.005000935378369e-05,5.879799783103934e-05,-1.7028295708598762e-05,9.252179849150721e-06
453,440.9154419627739,False,9.929099166317013e-05,,,,,0.00013273889228382352,0.00012113259665103016,3.5668729387206e-05,7.74493866753101e-05
454,440.9358764240096,False,2.5643855033785634e-05,,,,,5.5159300746288054e-05,4.384016851455286e-05,-4.383822119613523e-05,7.447541553018411e-06
455,440.97674504695897,False,6.825419311418113e-05,,,,,8.696187192080984e-05,7.813250738775146e-05,9.635278464870112e-06,5.8375878840610795e-05
456,440.99717950889317,False,8.902620314088505e-05,,,,,0.00010151376725531236,9.483236684548757e-05,4.5748226072728215e-05,8.322003943628253e-05
457,441.0176138709503,False,0.000157798525364794,,,,,0.0001639820934731251,0.00015995346716901615,0.00013402919903926502,0.00015564358356057184
458,441.0380481332395,False,-8.087711475718296e-05,,,,,-8.035276043605322e-05,-8.14014690783127e-05,-8.30294111621166e-05,-7.95048541122334e-05
459,441.0584825957558,False,8.096379010191779e-05,,,,,7.544989671592894e-05,7.742408604438644e-05,9.870152004665123e-05,8.450349415944913e-05
460,599.2191753744919,True,-0.0070656287967607034,,,,,-0.007039481101637768,-0.007038945691652421,-0.007176276349343258,-0.007091776491883639
461,599.2396085576111,True,-0.007269504741730604,,,,,-0.007250503634168792,-0.007249917424104635,-0.007369807979139553,-0.007288505849292415
462,599.2600419402588,True,-0.007108669640402465,,,,,-0.007096330518650662,-0.007095697319382865,-0.00719914282296541,-0.007121008762154268
463,599.2804752224474,True,-0.007305589517155875,,,,,-0.007299424545272881,-0.007298748845950165,-0.007386692145431084,-0.007311754489038869
464,599.3009084046353,True,-0.007413351898548748,,,,,-0.007412851498030837,-0.007412137755107295,-0.007485600963312189,-0.007413852299066659
465,599.3213417863517,True,-0.007231022846185764,,,,,-0.007231396466753637,-0.007230649225617891,-0.007290693373458446,-0.007222113013726328
466,599.341775067609,True,-0.007167478871437927,,,,,-0.007167866687103341,-0.007167091055772512,-0.00721477805522619,-0.007149375286554127
467,599.3622083488663,True,-0.006955360806210231,,,,,-0.006955760225830887,-0.006954961386589575,-0.006991400287372551,-0.006929166568345524
468,599.3826416294178,True,-0.006668563793049476,,,,,-0.006668972053817779,-0.0066681555322811725,-0.006694482874865182,-0.0066354154783521135
469,599.4030749099766,True,-0.006486053452858631,,,,,-0.006486467566091947,-0.006485639339625315,-0.006503022024847205,-0.006447129001559526
470,599.4235081900697,True,-0.006144509828892697,,,,,-0.006144926755875191,-0.006144092901910203,-0.006153739649288781,-0.0061010140680911595
471,599.4439414699227,True,-0.005659798990655052,,,,,-0.005660215520444933,-0.00565938246086517,-0.005662536338596591,-0.005612973579519953
472,599.4643747495502,True,-0.005119581470007573,,,,,-0.005121436266760204,-0.005120610848451501,-0.005118552091563644,-0.005072153057707474
473,599.484808028712,True,-0.0026727405543079397,,,,,-0.002676533574406448,-0.0026757215038709647,-0.0026697596047449146,-0.0026264452733256727
474,599.5665412423186,False,5.198035980424898e-05,,,,,4.7578239187329174e-05,4.8250362301160976e-05,5.571035730733698e-05,8.631028660555096e-05
475,599.5869744198499,False,0.00015139330624280856,,,,,0.00014873750686406062,0.00014935201474974846,0.00015343459773586865,0.00018082849259393186
476,599.6074077971425,False,-8.706531978736054e-05,,,,,-8.80399276929067e-05,-8.749243206662705e-05,-8.663820750809403e-05,-6.263509320736382e-05
477,599.6278410742088,False,0.000255909747783889,,,,,0.00025567342992971476,0.0002561460656380632,0.0002538815713708509,0.00027437727709811455
478,599.6482742508088,False,2.9815663278309756e-06,,,,,2.786528630949192e-06,3.176604024712759e-06,-2.138352415914646e-06,1.4753793512900515e-05
479,599.6687076271774,False,3.589407704163161e-05,,,,,3.5742532900062685e-05,3.604562118320054e-05,2.7823701647999854e-05,4.1081034844792086e-05
480,599.6891409033051,False,-7.976551676946997e-06,,,,,-7.463840316912496e-06,-7.248960507522106e-06,-1.8120398076582056e-05,-8.489263036981498e-06
481,599.7095740789737,False,-0.00011480526384599621,,,,,-0.00011133167077059802,-0.00011120270536479904,-0.0001243387382829919,-0.00011827885692139439
482,599.7300074544037,False,-4.5404573352558764e-05,,,,,-3.926895059502833e-05,-3.9220520218874455e-05,-5.412878147226241e-05,-5.15401961100892e-05
483,599.7504407293745,False,-6.864477269330482e-06,,,,,1.2314063826401878e-06,1.2063239356319144e-06,-1.4935278474292879e-05,-1.5677948144277032e-05
484,599.7708739043446,False,7.826465124050053e-05,,,,,8.676915379224326e-05,8.667853795030211e-05,6.985076453069894e-05,6.59559029625445e-05
485,599.7913072786178,False,-1.0549074068944009e-05,,,,,-1.9304775548123487e-06,-2.0774800646439218e-06,-1.9020668073244096e-05,-2.5851775857455017e-05
486,599.8117405528828,False,-0.00020435138698104982,,,,,-0.00019595065932587197,-0.00019614272634327357,-0.00021256004761882608,-0.00022207843837485086
487,599.8321738266895,False,-0.00012328226741314952,,,,,-0.00011546158668873652,-0.00011568547269691365,-0.00013087906212938538,-0.00014281150886974459
488,599.8526071002561,False,7.379901017845469e-06,,,,,1.4281508199376347e-05,1.4038885198131013e-05,7.209168375599262e-07,-1.3327367499038623e-05
489,599.8730402733636,False,-0.00014084076372722354,,,,,-0.00013513428351441537,-0.00013538416135217002,-0.00014629736610227706,-0.0001621391589535781
490,599.8934736462397,False,-2.943796536969412e-05,,,,,-2.5126646810647024e-05,-2.5374396504074248e-05,-3.350153423531399e-05,-5.0808264036694695e-05
491,599.9139069188823,False,5.438143326430556e-06,,,,,8.256841757425804e-06,8.017493846601553e-06,2.858792806259558e-06,-1.5569866958942136e-05
492,599.9343401910519,False,-7.001038382647984e-05,,,,,-6.866810491046316e-05,-6.889633860474031e-05,-7.112442904821936e-05,-9.032688781729359e-05
493,599.954773462996,False,0.00014268304663778153,,,,,0.00014279205120071303,0.00014257404207485003,0.0001430249694411856,0.00012338834694025635
494,599.9752067346999,False,-4.0636268888949445e-05,,,,,-4.053019005156866e-05,-4.074234772633023e-05,-3.807800865551769e-05,-5.780163616253553e-05
495,599.9956400059455,False,0.00030138491558862057,,,,,0.0003014914656758183,0.00030127836550142284,0.00030555626050432494,0.00028606419756926904
496,600.0365065477381,False,1.0181036741219174e-05,,,,,1.0299415369896536e-05,1.0062658112541811e-05,1.5607013528207148e-05,-2.4812013467157e-06
497,600.0569398180451,False,-7.87300238471178e-05,,,,,-7.860261434033955e-05,-7.885743335389606e-05,-7.341642797065173e-05,-9.038594058041749e-05
498,600.0773731881272,False,-2.5549094689325536e-06,,,,,-2.418296518702512e-06,-2.6915224191625953e-06,2.3669824378291793e-06,-1.324249370404651e-05
499,600.0978063579678,False,-0.0001191059949455231,,,,,-0.000118961214393698,-0.0001192507754973482,-0.00011471906155535727,-0.0001287512937977464
500,600.1182396273507,False,1.77717738377714e-05,,,,,1.792274087608625e-05,1.7620806799456545e-05,2.1608699952269106e-05,9.332110948223615e-06
501,600.1386729965016,False,-0.00013154622999494991,,,,,-0.0001313916673519877,-0.00013170079263791212,-0.00012819701320521126,-0.00013856694026082028
502,600.1591061651852,False,8.071181498692237e-05,,,,,8.086705276655337e-05,8.055657720729137e-05,8.370841356275527e-05,7.535323054330689e-05
503,600.1795394336295,False,-7.318986596116517e-06,,,,,-7.166098806576926e-06,-7.471874385656108e-06,-4.515264684923359e-06,-1.0777890697921677e-05
504,600.1999728018491,False,-8.28071660124996e-05,,,,,-8.265998841661126e-05,-8.295434360838794e-05,-7.997031717799086e-05,-8.410271621073218e-05
505,600.2204059695941,False,-0.0001407167305556012,,,,,-0.0001412319731428635,-0.00014150723037376078,-0.00013820035631184613,-0.00014020148796833887
506,600.240839337348,False,-9.271235397911859e-05,,,,,-9.456038734634298e-05,-9.480893271340829e-05,-9.08643206118942e-05,-9.076878488256668e-05
507,600.2612726044026,False,7.265853698201763e-05,,,,,7.035342421435331e-05,7.013745649708802e-05,7.496364974968195e-05,7.70875061579801e-05
508,600.2817057714565,False,-1.2642792403316783e-05,,,,,-1.5465730312080872e-05,-1.5645892249227522e-05,-9.819854494552693e-06,-5.769319390447336e-06
509,600.3021391380389,False,0.00016631936388400437,,,,,0.00016296466368714846,0.00016282136269096803,0.00016967406408086028,0.00017552118771613223
510,600.3225724041622,False,9.056835260423668e-06,,,,,5.192169499679267e-06,5.085417624561828e-06,1.292150102116807e-05,2.0404704285326147e-05
511,600.3430055702775,False,-0.00011885833292907266,,,,,-0.00012322429150579683,-0.00012329450653447704,-0.00011449237435234849,-0.00010555590465499698
512,600.3634389359358,False,0.00013805745819972515,,,,,0.00013317979311278094,0.00013314671504738307,0.00014293512328666935,0.00015312543496448505
513,600.3838722011278,False,-9.631533885151589e-05,,,,,-0.0001017066020970736,-0.00010170215042792918,-9.092852727510259e-05,-7.970900762999111e-05
514,600.4043054663125,False,7.134568527622509e-05,,,,,6.540534080445859e-05,6.544830107069188e-05,7.72430694817583e-05,8.926394239217039e-05
515,600.4247387310388,False,-0.0001071030621846436,,,,,-0.00011360638576107807,-0.00011352389144758668,-0.00010068223292170053,-8.810487839983061e-05
516,600.4451719952995,False,-2.9012510433745753e-05,,,,,-3.609733406073623e-05,-3.597408883870834e-05,-2.2050932028783166e-05,-9.15886666541521e-06
517,600.46560525932,False,7.8446401999277e-05,,,,,7.079363730877475e-05,7.095782375876603e-05,8.593498023978796e-05,9.889723097100678e-05
518,600.4860386231157,False,-0.00011471924465294991,,,,,-0.00012287736100569102,-0.00012267371371887936,-0.00010676477558702047,-9.39769974923621e-05
519,600.5064717866771,False,-7.315842480942747e-05,,,,,-8.172284024909882e-05,-8.148252586981375e-05,-6.483432374904119e-05,-5.245057200364833e-05
520,600.5269050497664,False,0.00025515482637850084,,,,,0.0002463615789107809,0.0002466329105095255,0.00026367674224747617,0.0002754392080899226
521,600.54733831263,False,6.851385474138105e-05,,,,,5.9773371273497133e-05,6.0066224931265566e-05,7.696148455149654e-05,8.789145863730141e-05
522,600.567771575028,False,-4.383202630064975e-05,,,,,-5.220970516683909e-05,-5.190598459259288e-05,-3.575806800870662e-05,-2.584576563724461e-05
523,600.5882049374195,False,0.00012832868059342584,,,,,0.00012062965579651141,0.00012093324514106385,0.00013572411604578782,0.00014445690807440847
524,600.6086380991183,False,-9.657243713989683e-06,,,,,-1.6343429264153997e-05,-1.605189088671466e-05,-3.2625965412647062e-06,4.1475276821856255e-06
525,600.6290713608178,False,0.00018487274425549316,,,,,0.00017951792343096074,0.0001797857739815889,0.00018995971452939742,0.00019593528620132084
526,600.6495047220451,False,-3.062270439180281e-05,,,,,-3.434687687253746e-05,-3.4114085497249924e-05,-2.7131323286355702e-05,-2.2679242867473803e-05
527,600.6699378830453,False,0.00011250980290955503,,,,,0.00011064562910023668,0.00011083418860846628,0.00011418541721064379,0.00011705800616113038
528,600.6903711435807,False,2.3734033984146308e-05,,,,,2.3665416819751428e-05,2.3802651148541187e-05,2.322062467818853e-05,2.4484607164421135e-05
529,600.7108045038767,False,-3.962024690112864e-05,,,,,-3.7350683633530224e-05,-3.726861700925621e-05,-4.188981016872706e-05,-4.223310051532092e-05
530,600.7312376639456,False,5.736213674056856e-05,,,,,6.162703314660511e-05,6.165361286125659e-05,5.3097240334532e-05,5.117662458453687e-05
531,600.7516709235497,False,-0.00014804148093283676,,,,,-0.00014192257507283923,-0.000141948528129765,-0.00015413443373590852,-0.00015757355491730074
532,600.7721042829144,False,-8.558267874370085e-05,,,,,-7.785431038109802e-05,-7.792639209402985e-05,-9.323896539337184e-05,-9.811257605640833e-05
533,600.8129707007247,False,-0.00014708410523878168,,,,,-0.00013713328834374927,-0.00013727181365830177,-0.0001568963968192616,-0.00016428686966851735
534,600.833404059158,False,-9.200935197029025e-05,,,,,-8.148810488073366e-05,-8.164591225323647e-05,-0.00010237279168734403,-0.00011080414713982023
535,600.8538373173651,False,5.673037680453685e-05,,,,,6.748719119475943e-05,6.731817777527738e-05,4.614257583379633e-05,3.683858062375478e-05
536,600.8742705751065,False,4.14378572338725e-05,,,,,5.215004568825954e-05,5.197574254012238e-05,3.0899971927622616e-05,2.0907921589152778e-05
537,600.8947038326078,False,-4.444079558874048e-05,,,,,-3.4012249166548436e-05,-3.4187366860449764e-05,-5.469422431703119e-05,-6.517981868359168e-05
538,600.9151370898835,False,7.943167260238138e-05,,,,,8.93629020515263e-05,8.919075209989913e-05,6.967259310486362e-05,5.889207234899274e-05
539,600.9355703466936,False,4.8465150491172615e-06,,,,,1.4083574783718689e-05,1.3917760407045066e-05,-4.2247303088105426e-06,-1.509374022967691e-05
540,600.9560036032635,False,-0.00022037719706785586,,,,,-0.00021203428638438826,-0.00021218986277382612,-0.0002285645313618856,-0.0002393162119275205
541,600.9764368593751,False,-1.7448117649976336e-05,,,,,-1.0195516087607714e-05,-1.033653359616693e-05,-2.455970170378574e-05,-3.499813680196695e-05
542,600.9968702152546,False,-4.228558708430086e-05,,,,,-3.626848791660198e-05,-3.639211714090429e-05,-4.8179057027697425e-05,-5.810842256148696e-05
543,601.0173033708925,False,0.00016220398781430223,,,,,0.00016691819254388562,0.00016681247870509175,0.0001575954969235127,0.00014835600541274196
544,601.0377366263056,False,7.832150466424714e-05,,,,,8.173485668572233e-05,8.164552860145946e-05,7.499748072703483e-05,6.662008077995552e-05
545,601.0581699812465,False,-6.296006549871835e-05,,,,,-6.0823542679444564e-05,-6.0898198243397594e-05,-6.502193275403911e-05,-7.238383528507253e-05
546,601.0786031359603,False,6.90879788058929e-05,,,,,6.996046977070236e-05,6.98998075343571e-05,6.827615007742871e-05,6.206200820879637e-05
547,601.0990363902092,False,-9.134715104647251e-05,,,,,-9.132393057142973e-05,-9.137037152151528e-05,-9.050416186506816e-05,-9.545547077660643e-05
548,601.1194697442261,False,-5.812771000213157e-05,,,,,-5.8112324809123095e-05,-5.814309519514005e-05,-5.4764954211861117e-05,-5.8364017122114475e-05
549,601.1399028980013,False,2.173974895436359e-06,,,,,3.2046650844108626e-07,3.0717613785924414e-07,6.2078638285445464e-06,4.027483282431632e-06
550,601.1603361515517,False,9.693046378089765e-05,,,,,9.309443382354843e-05,9.309994912531927e-05,0.00010148115632757637,0.00010076097843647602
551,601.18076950463,False,1.0540740190023712e-05,,,,,5.129704731876572e-06,5.154962435582888e-06,1.5926517944464536e-05,1.668252569952955e-05
552,601.2012026574812,False,-0.0001469608148257362,,,,,-0.00015354640813103337,-0.00015349987782498076,-0.00014042175182649164,-0.00013819971899786676
553,601.2216359098675,False,0.00012322173443424234,,,,,0.000115496988754904,0.00011556681765734211,0.00013087665121114256,0.00013453093280935136
554,601.2625024139343,False,6.669520907498505e-05,,,,,5.6922773036927055e-05,5.7042408197149896e-05,7.63480099528202e-05,8.266448914073798e-05
555,601.28293576539,False,-0.00019172711944126508,,,,,-0.00020239611419914372,-0.00020224980471117426,-0.0001812044341713559,-0.0001737035456620406
556,601.3033689166114,False,0.00013976563091655514,,,,,0.0001282757008427282,0.00012845036010089572,0.00015108090173221456,0.0001596475533298669
557,601.3238021675934,False,-9.83817502883122e-05,,,,,-0.00011056005274334701,-0.00011035705187201206,-8.640644870461234e-05,-7.69190270878406e-05
558,601.3442355181178,False,8.968394821995407e-05,,,,,7.697031606967997e-05,7.720070729422268e-05,0.00010216718914568546,0.00011242463176475148
559,601.3646686684078,False,0.00013630309362766546,,,,,0.0001232650390261547,0.000123519826811469,0.00014908636044386192,0.00015994611156200378
560,601.3851019184585,False,3.652440888568531e-05,,,,,2.3404367784696234e-05,2.3679258443598528e-05,4.9369559327772095e-05,6.065491242757126e-05
561,601.4055352680516,False,-3.84103465667085e-05,,,,,-5.137934546883827e-05,-5.1088550230393714e-05,-2.573214290302328e-05,-1.4201592574925037e-05
562,601.4259685174038,False,6.451678742380729e-05,,,,,5.191452710340272e-05,5.221732485671815e-05,7.681624999089642e-05,8.84110900378765e-05
563,601.4464016665297,False,-4.3472199667937694e-05,,,,,-5.548970004287668e-05,-5.517926898412906e-05,-3.176513035174633e-05,-2.029050609153593e-05
564,601.4872682636196,False,-0.00015580177690266428,,,,,-0.00016601276725103364,-0.0001657020358900585,-0.00014590151791527006,-0.00013519289877683693
565,601.5077014115741,False,0.0002565708605746231,,,,,0.0002476163846381052,0.0002479171728888563,0.0002652245482603899,0.000275308765202098
566,601.5281347595374,False,8.419556148053786e-05,,,,,7.681289152849935e-05,7.709312200798735e-05,9.129800095308838e-05,0.00010060374034726038
567,601.5485680070269,False,0.00010026819707220636,,,,,9.47684742591548e-05,9.50168345494884e-05,0.00010551955959492432,0.00011391596087562128
568,601.5690011540573,False,0.0001278977365181122,,,,,0.0001245556996063435,0.00012476135132777344,0.00013103412170845097,0.000138405992152979
569,601.5894345008564,False,-8.202260559819763e-05,,,,,-8.300625114354698e-05,-8.28523543588977e-05,-8.119285683749755e-05,-7.494296104859632e-05
570,601.6098677474147,False,0.0001491530549138087,,,,,0.00014910496003683882,0.0001492011497907786,0.00014607134550304046,0.00015112699881769665
571,601.6303010937481,False,4.717625002625958e-05,,,,,4.920783693673769e-05,4.924294677199903e-05,4.13380399144625e-05,4.514466311578147e-05
572,601.6507342396144,False,-0.0001289436627887608,,,,,-0.00012397964867127964,-0.00012400486367425412,-0.0001364099860200474,-0.00013388246190326747
573,601.6711674852413,False,-2.3753672405091297e-05,,,,,-1.6118063739689603e-05,-1.619825154153265e-05,-3.2551305524597396e-05,-3.1309093268649946e-05
574,601.6916008304106,False,-6.799876729368659e-05,,,,,-5.810776260950501e-05,-5.823415973105206e-05,-7.776337485632112e-05,-7.779066272284307e-05
575,601.7120339755784,False,-0.00021226548013481006,,,,,-0.00020122555712098755,-0.00020138658359103445,-0.00022314437667858567,-0.00022440220134056776
576,601.7324672200411,False,-0.00016965533542934175,,,,,-0.00015800542961641462,-0.0001581878414051996,-0.0001811228294534839,-0.00018355081620746727
577,601.752900564512,False,-0.00010919431451983375,,,,,-9.74584505797349e-05,-9.764984216842354e-05,-0.00012073878687124395,-0.00012425605441179766
578,601.7733337085156,False,7.920007468820156e-05,,,,,9.058249463156365e-05,9.039133058430515e-05,6.800881879209797e-05,6.350160944679217e-05
579,601.7937669522798,False,7.640737198100211e-05,,,,,8.711005223394075e-05,8.692414414590566e-05,6.589059981609857e-05,6.051125863359985e-05
580,601.8142002955865,False,4.289778086297158e-05,,,,,5.26897091925882e-05,5.251088413960048e-05,3.328467758634268e-05,2.716543518865855e-05
581,601.8346334386588,False,0.0001628161114194393,,,,,0.00017152777691165078,0.0001713560933400693,0.0001542761294988093,0.00014756051866027242
582,601.8550666814917,False,-2.8621518476379393e-06,,,,,4.623428999872559e-06,4.458652013594744e-06,-1.0182955708870622e-05,-1.7338645670550434e-05
583,601.8754999240991,False,-5.878113459928391e-05,,,,,-5.268806630243095e-05,-5.284452460707634e-05,-6.471774459149149e-05,-7.215280654315759e-05
584,601.8959331662409,False,-8.861807879451122e-05,,,,,-8.411840692357231e-05,-8.426292633234578e-05,-9.297323125667667e-05,-0.00010052228100099203
585,601.9163664081425,False,4.371770000766162e-05,,,,,4.6409909291167395e-05,4.6282468407099486e-05,4.115293160822375e-05,3.365545325584307e-05
586,601.9367997495865,False,-6.829203799252337e-05,,,,,-6.761238014785231e-05,-6.771681820871844e-05,-6.88672577763283e-05,-7.614628211061181e-05
587,601.9572328907961,False,-3.235516540772698e-05,,,,,-3.231783984158909e-05,-3.2392490973864874e-05,-2.918380620720029e-05,-3.6085056616563804e-05
588,757.4717725212322,False,-0.00011474550401180394,,,,,,-0.00011474550401180394,,
589,757.4922061271645,False,-2.9776404984360738e-05,,,,,,-2.9776404984360738e-05,,
590,757.512639633569,False,-2.8693487177378074e-06,,,,,,-2.8693487177378074e-06,,
591,757.5330730402056,False,-3.450607950572504e-05,,,,,,-3.450607950572504e-05,,
592,757.5535066473021,False,5.5416869301438965e-05,,,,,,5.5416869301438965e-05,,
593,757.573940154638,False,-6.886031029829098e-07,,,,,,-6.886031029829098e-07,,
594,757.5943735624387,False,0.00010479503561278136,,,,,,0.00010479503561278136,,
595,757.6148071706994,False,6.553580225854283e-05,,,,,,6.553580225854283e-05,,
596,757.6352406791993,False,-6.881457753060705e-05,,,,,,-6.881457753060705e-05,,
597,757.6556740881642,False,2.2999435073556285e-05,,,,,,2.2999435073556285e-05,,
598,757.6761076973562,False,-5.472015381802198e-05,,,,,,-5.472015381802198e-05,,
599,757.6965412070203,False,-0.0001660993164347424,,,,,,-0.0001660993164347424,,
600,757.7169748169108,False,0.00017790974126152825,,,,,,0.00017790974126152825,,
601,757.7374082272727,False,0.00010517000085141781,,,,,,0.00010517000085141781,,
602,757.757841738101,False,-1.9435534645895203e-05,,,,,,-1.9435534645895203e-05,,
603,757.7782753491629,False,-1.5300991642375195e-05,,,,,,-1.5300991642375195e-05,,
604,757.7987087606816,False,-0.00011204211955528898,,,,,,-0.00011204211955528898,,
605,757.8191422724412,False,-3.0471415095489895e-05,,,,,,-3.0471415095489895e-05,,
606,757.83957588466,False,3.6073031925321075e-05,,,,,,3.6073031925321075e-05,,
607,757.860009397351,False,5.417488231107548e-05,,,,,,5.417488231107548e-05,,
608,757.8804429102747,False,-3.743212719586886e-05,,,,,,-3.743212719586886e-05,,
609,757.9008764236642,False,7.261923509460644e-05,,,,,,7.261923509460644e-05,,
610,757.9213099372791,False,-3.6263141735104476e-05,,,,,,-3.6263141735104476e-05,,
611,757.9417434513671,False,-0.00011015838072181428,,,,,,-0.00011015838072181428,,
612,757.9621769656806,False,4.845465424008211e-05,,,,,,4.845465424008211e-05,,
613,757.982610480467,False,5.444223526396286e-05,,,,,,5.444223526396286e-05,,
614,758.023477511204,False,7.156378205719349e-05,,,,,,7.156378205719349e-05,,
615,758.0439110271473,False,2.6740084723586577e-05,,,,,,2.6740084723586577e-05,,
616,758.0643445433307,False,-5.541520900842478e-05,,,,,,-5.541520900842478e-05,,
617,758.0847780599725,False,-1.3559568704857305e-05,,,,,,-1.3559568704857305e-05,,
618,758.1052116768551,False,-4.5574514091484275e-06,,,,,,-4.5574514091484275e-06,,
619,758.1256450942019,False,-0.0001074506883542714,,,,,,-0.0001074506883542714,,
620,758.1460786120151,False,0.00012638129472231086,,,,,,0.00012638129472231086,,
621,758.1869456485656,False,-9.690436920173351e-05,,,,,,-9.690436920173351e-05,,
622,758.2073791673029,False,3.725410650767813e-05,,,,,,3.725410650767813e-05,,
623,758.2278127865138,False,5.7403813181977625e-05,,,,,,5.7403813181977625e-05,,
624,758.2482462059561,False,-8.858132677036501e-06,,,,,,-8.858132677036501e-06,,
625,758.2686798260911,False,-1.2669703109202679e-05,,,,,,-1.2669703109202679e-05,,
626,758.2891133462326,False,-0.00011423471239868643,,,,,,-0.00011423471239868643,,
627,758.309546766839,False,9.717775522477545e-05,,,,,,9.717775522477545e-05,,
628,758.3299803879054,False,-5.691219129910774e-05,,,,,,-5.691219129910774e-05,,
629,758.3504139094439,False,9.282750249606231e-05,,,,,,9.282750249606231e-05,,
630,758.3912809532121,False,-2.1654176340590858e-05,,,,,,-2.1654176340590858e-05,,
631,758.411714475682,False,0.00019441896009220194,,,,,,0.00019441896009220194,,
632,758.4321479986174,False,-0.00011120399940733883,,,,,,-0.00011120399940733883,,
633,758.4525815217785,False,-7.215829819440245e-05,,,,,,-7.215829819440245e-05,,
634,758.4730150454125,False,3.9834948698969086e-05,,,,,,3.9834948698969086e-05,,
635,758.49344866928,False,-6.703253604256609e-05,,,,,,-6.703253604256609e-05,,
636,758.5138820936045,False,3.385742719097529e-05,,,,,,3.385742719097529e-05,,
637,758.5343156184026,False,5.8511668810101725e-06,,,,,,5.8511668810101725e-06,,
638,758.5547492434343,False,-6.689443257890115e-05,,,,,,-6.689443257890115e-05,,
639,758.5751827689237,False,4.24263282765569e-05,,,,,,4.24263282765569e-05,,
640,758.5956161946524,False,4.036768221604703e-05,,,,,,4.036768221604703e-05,,
641,758.6160498208483,False,-5.3842662593783785e-05,,,,,,-5.3842662593783785e-05,,
642,758.6364833475018,False,0.00011918819394218794,,,,,,0.00011918819394218794,,
643,758.6569168743954,False,-3.3170293393225414e-05,,,,,,-3.3170293393225414e-05,,
644,758.6773504015146,False,2.8448149629989317e-05,,,,,,2.8448149629989317e-05,,
645,758.6977839291067,False,-2.4619615792254024e-05,,,,,,-2.4619615792254024e-05,,
646,758.7182174571644,False,-0.00014182836088205697,,,,,,-0.00014182836088205697,,
647,758.7386509856879,False,-0.00015234224918092565,,,,,,-0.00015234224918092565,,
648,758.7590844142032,False,0.0002498617981816498,,,,,,0.0002498617981816498,,
649,758.7795180434259,False,-3.80938834159128e-05,,,,,,-3.80938834159128e-05,,
650,758.7999515728734,False,5.4267654712392144e-05,,,,,,5.4267654712392144e-05,,
651,758.820385002793,False,5.004872743574751e-05,,,,,,5.004872743574751e-05,,
652,758.840818632947,False,8.221159417654e-05,,,,,,8.221159417654e-05,,
653,758.861252163566,False,-0.0001316093604625257,,,,,,-0.0001316093604625257,,
654,758.8816857944112,False,5.5209613100348776e-05,,,,,,5.5209613100348776e-05,,
655,758.9021192257278,False,-0.00010895694360990582,,,,,,-0.00010895694360990582,,
656,758.9225527575036,False,-3.639974048730288e-06,,,,,,-3.639974048730288e-06,,
657,758.9429863895202,False,8.808497391044057e-05,,,,,,8.808497391044057e-05,,
