toi,tid,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep
2130.01,320798691,2459010.827,5.0054676,5.0524403,8323.088626
2131.01,27848472,2459012.108,1.8468911,2.7001711,12221.45601
2132.01,358516596,2459011.598,3.2439593,3.1895909,13562.81012
2127.01,21744120,2458983.745,5.5080682,2.6399995,21584.75732
2128.01,21832928,2458987.267,16.341914,4.554493,309.8770345
2129.01,101721385,2458984.653,4.6277079,2.2843068,5752.848885
2120.01,389900760,2458795.823,5.7998097,0.9215009,9351.2573
2121.01,88996391,2458983.631,2.3195654,2.0259086,19508.69536
2122.01,311408969,2458985.947,3.5851865,2.9665416,18082.27413
2123.01,105840719,2458990.813,10.3161869,3.8430634,2222.931188
2124.01,159742538,2458986.063,3.5539425,3.5708073,9445.583794
2125.01,116242971,2459418.338,5.0316335,5.449,5200
2126.01,116264089,2458984.84,1.3061831,1.3878595,25020.79373
2119.01,236387002,2458958.678,7.2008581,2.0440844,52862.56074
2116.01,422838133,2458796.527,5.30896,5.75,500
2117.01,279212407,2458799.446,28.66214,4.435,3040
2118.01,17416749,2458956.569,2.34483,1.417,370
2108.01,347538174,2458984.688,6.80539,2.876,20150
2109.01,392476080,2458984.389,0.67249,1.801,7890
2110.01,394029948,2458687.555,32.76639,6.089,500
2111.01,356235833,2458984.371,1.2693421,1.0184352,626.1471348
2112.01,427320001,2458777.054,14.01235,5.479,350
2113.01,1400212743,2458984.224,5.24612,4.194,1030
2114.01,9828416,2458986.273,6.21075,4.347,4290
2115.01,54464870,2458792.69,3.69443,4.665,210
2107.01,446549906,2458654.615,2.45457,2.39,19250
1136.04,142276270,2458697.756,18.8047556,4.5912749,628.5897125
1246.04,230127302,2458700.724,37.9179951,3.6018338,1452.138149
1347.02,229747848,2458683.354,4.8416653,2.3475524,427.9016609
1445.02,259172391,2458683.519,4.7842484,3.2457742,453.713202
1670.02,441739020,2458721.947,10.9842169,3.0748526,251.8324827
1782.02,160045097,2458683.556,1.8289811,1.5023866,740.9187133
1798.02,198153540,2458739.081,0.4377827,1.2107686,265.0854641
1812.02,207425167,2458902.458,11.6132368,3.0986554,1736.782113
2101.01,165527918,2458690.425,9.07519,3.600758,546.1835636
2102.01,289590465,2458687.583,6.706054,1.8414208,591.0843751
2103.01,160491359,2459418.836,2.6620239,1.719,200
2104.01,367630162,2458683.649,3.2723356,1.6932161,366.1436812
2105.01,156199502,2458690.163,15.9151934,1.2001856,668.3613185
2106.01,393911494,2458899.862,0.6332593,0.8622011,1191.45972
2095.01,235678745,2458692.815,17.6633427,3.0499528,791.9861954
2095.02,235678745,2458704.289,28.1738894,4.1896551,749.3357963
2096.01,142748283,2458684.833,3.1190354,1.2715705,3200.931891
2096.02,142748283,2458687.54,6.3876114,1.2461048,6606.206709
2097.01,279982557,2458712.393,1.7890217,1.9190564,391.6251669
2098.01,356700488,2458932.869,,11.060747,248.8439817
2099.01,230386397,2458690.282,19.5092887,5.2698492,2215.870915
2100.01,219436394,2458706.661,23.6574866,2.3003653,1082.223172
2079.01,224298134,2458711.959,1.4923545,1.2112182,791.4646458
2080.01,367739494,2458689.528,63.5862535,3.9266689,1803.790174
2081.01,321669174,2458685.903,10.5050019,2.559861,1102.892464
2082.01,160039081,2458752.925,30.2002458,4.6855975,496.0323787
2083.01,233633993,2458695.879,17.9692349,4.5410563,1163.747502
2084.01,441738827,2458741.073,6.0783039,2.008178,2821.634637
2084.02,441738827,2458745.411,8.1490285,2.3210553,2850.679511
2085.01,103633672,2458850.321,,6.671487,1829.348065
2086.01,230387153,2458686.892,41.7519076,5.0654165,936.2383534
2087.01,219462190,2458709.129,,16.0960466,548.082765
2088.01,441765914,2458769.614,124.7251991,7.1265612,1883.701724
2089.01,341815197,2458690.397,49.9943237,5.4106115,1634.379858
2090.01,233721037,2458715.334,230.92212,15.8602661,284.9247434
2091.01,219778329,2458742.875,177.2190039,5.569971,295.1501962
2092.01,393965778,2458740.678,4.3030422,2.3158374,821.124351
2093.01,402898317,2458751.6,53.8206262,4.8689381,891.4025288
2094.01,356016119,2458691.329,18.7917401,1.4944664,1550.511794
2067.01,147951030,2458691.783,8.8119592,2.0135544,642.6634365
2068.01,417931300,2458683.423,7.7688701,2.0846307,1360.032891
2069.01,198187049,2458688.474,5.9212583,2.6447473,146.032664
2070.01,233182695,2458684.427,6.3841441,1.9316747,338.4168718
2071.01,198360694,2458683.696,5.6739502,2.8459137,648.1505723
2072.01,900715901,2458685.156,3.167896,1.332906,3492.08968
2073.01,441642457,2458745.497,79.8289465,4.4185,695.4477983
2074.01,158075010,2458754.149,177.5830512,4.7901443,456.0908234
2075.01,23814735,2458740.247,4.7983075,2.0241421,1010.19111
2076.01,27491137,2458743.72,10.3557525,3.4122481,1097.670209
2076.02,27491137,2458748.694,33.6896948,4.7850998,2163.855202
2077.01,230075227,2458684.687,6.1155769,2.1163734,384.7465287
2078.01,159244568,2458820.25,6.2772478,1.5325014,910.5215536
1873.02,328933398,2458848.658,,5.0812116,1631.799117
2066.01,141663460,2458601.344,1.76442,2.749,8800
186.02,279741379,2458332.283,7.7897245,2.4930071,205.2348621
2065.01,356710041,2458932.291,,12.4403288,1325.594274
396.03,178155732,2459117.261,11.231495,3.1484841,216.5760369
2045.01,347013211,2458774.668,9.07788,6.214,5600
2046.01,468574941,2458792.395,1.4972,2.806,16680
2047.01,363761216,2458962.978,7.40709,2.539,14870
2048.01,159873822,2458739.113,13.79022,3.312,1110
2049.01,314835525,2458768.867,5.30329,3.707,1200
2050.01,316468545,2458741.399,13.5975,2.75,480
2051.01,375850439,2458792.018,1.16343,1.626,590
2052.01,1100766816,2458957.042,1.62263,1.555,1630
2053.01,315755496,2458795.724,4.27808,2.111,740
2054.01,378355116,2458769.222,3.56771,3.292,880
2055.01,322062001,2458767.321,4.69802,2.324,7390
2056.01,396356111,2458771.677,10.2207,3.848,300
2057.01,229888286,2458957.402,5.59758,5.014,3040
2058.01,326732851,2458766.423,1.51567,2.281,750
2059.01,403308915,2458767.491,3.75436,2.063,660
2060.01,285542903,2458766.825,2.26584,2.833,430
2061.01,327577308,2458766.425,1.45655,1.51,580
2062.01,373785851,2458796,4.04163,1.719,3100
2063.01,334811204,2458743.998,21.07626,2.124,1890
2064.01,115524421,2458961.124,8.80512,3.033,8660
2025.01,394050135,2458690.291,8.87202,3.637,6650
2026.01,407059875,2458768.29,7.1924,2.732,810
2027.01,335996558,2458739.508,1.46329,2.431,750
2028.01,336456596,2458739.63,0.77871,1.458,670
2029.01,445254275,2458767.197,2.57134,3.824,920
2030.01,422656370,2458767.489,1.32543,1.047,2010
2031.01,470127886,2458794.389,5.71547,3.925,13280
2032.01,470159478,2458802.014,17.00934,2.405,4200
2033.01,53617134,2458794.683,18.8238,4.806,2360
2034.01,427279997,2458768.728,2.89453,3.327,550
2035.01,53709089,2458793.505,8.51226,3.068,620
2036.01,368320811,2458956.193,1.25825,1.192,470
2037.01,405559035,2458747.684,11.15031,4.449,630
2038.01,235937532,2458793.798,3.73213,5.355,3360
2039.01,237071229,2458717.601,11.24886,2.99,1390
2040.01,427730490,2458767.43,3.86085,2.636,14190
2041.01,54364414,2458792.095,1.37477,1.601,960
2042.01,269424395,2458768.149,2.41872,2.685,1160
2043.01,346929661,2458770.165,12.013,4.101,820
2044.01,270333769,2458770.067,4.12066,1.721,1000
2023.01,16884216,2458964.129,11.1900486,2.9741507,567.7989939
2024.01,255930614,2458957.554,2.8759303,3.195178,2900.886986
2012.01,138294130,2458955.917,3.0565258,4.2437497,8416.110076
2013.01,188589164,2458956.396,2.6162769,1.134893,1120.601418
2014.01,198588220,2458958.08,4.810142,7.0545718,7451.212708
2015.01,368287008,2458956.033,3.3458902,0.9752135,9753.019785
2016.02,219508169,2458957.749,2.4589669,1.958354,1076.405067
2017.01,357416482,2458955.909,5.4983034,2.2689024,12002.69383
2018.01,357501308,2458958.254,7.4371152,2.6970391,1296.387216
2019.01,159781361,2458958.288,15.3474527,7.1483441,1043.986107
2020.01,39903405,2458956.238,5.6334254,4.2490397,5246.75246
2021.01,236312126,2458956.523,3.9414176,2.9583551,19860.21512
2022.01,11996814,2458790.849,0.4487349,2.8757897,3572.032803
2011.01,136916387,2458631.751,,3.0332248,381.3811137
2007.01,219466784,2458872.69,,9.1654068,912.2762923
2008.01,70887357,2458454.333,723.8345008,7.382946,3119.298369
2009.01,243187830,2458783.773,,2.5728859,630.724443
2010.01,26547036,2458712.305,,8.0694553,476.8743089
1987.01,349088467,2459283.075,2.5862088,1.8133921,2335.666389
1988.01,161156159,2459309.01,2.2812057,4.7477469,1701.374796
1989.01,324395151,2459309.576,3.4551479,5.7444704,5191.726001
1990.01,457939414,2459281.711,3.7899524,5.5268401,4345.437343
1991.01,82707763,2458573.886,6.65642,5.352,7270
1992.01,147340931,2458546.846,4.31224,2.704,4990
1993.01,453464017,2459352.661,3.9416903,2.537,12840
1994.01,445903569,2459281.947,4.0337722,3.8222937,3238.430593
1995.01,299023386,2459330.929,1.552804,1.814,690
1996.01,275384718,2458576.434,7.72433,8.03,7120
1997.01,142378043,2459329.464,1.8363252,1.011096,849.3500297
1998.01,429295277,2458572.208,1.10833,2.288,1060
1999.01,447206604,2459297.523,7.2127041,2.3835976,8923.408081
2000.01,371188886,2459356.497,9.1270513,3.457,4540
2001.01,118084044,2459308.262,2.7432044,1.6976246,1547.758704
2002.01,356453768,2458546.003,2.33317,3.18,2620
2003.01,58463434,2458579.365,,3.529,3860
2004.01,439610306,2458545.266,1.79988,3.518,180
2005.01,147660886,2458549.834,17.30714,4.138,2900
2006.01,41173048,2459194.004,6.40938,2.356,280
1983.01,89535068,2459288.092,6.1110945,4.2566318,1098.152672
1984.01,162246865,2459331.916,0.5646185,1.311,340
1985.01,469212332,2459288.767,30.7868562,3.466,8750
1986.01,468997317,2459256.975,7.5043829,4.8967771,12479.71768
1976.01,329888006,2459360.021,7.6943096,8.903,7400
1977.01,383531859,2459352.186,17.0614756,3.384,2730
1978.01,458856474,2459286.205,6.0783344,4.8904528,16168.28891
1979.01,458857720,2458571.797,1.30924,2.535,3370
1980.01,127793615,2458604.912,9.27898,6.514,9020
1981.01,378613125,2458572.358,2.47707,2.611,530
1982.01,437329044,2458602.58,8.58635,5.348,5260
1953.01,242536549,2459359.132,0.6923563,0.803,810
1954.01,466113537,2458572.598,4.90427,5.259,1600
1955.01,166184426,2458600.451,16.3152,1.992,2500
1956.01,334911765,2458600.597,0.88958,1.844,1240
1957.01,302659412,2459358.043,14.5189715,2.769,330
1958.01,356747847,2459336.492,14.6482374,1.953,1040
1959.01,400323948,2459336.01,3.2242808,4.3100077,868.6214414
1960.01,318828309,2459308.733,5.3274196,5.9943824,840.6290042
1961.01,179319057,2459352.079,6.7018963,1.874,950
1962.01,141663464,2458601.344,1.76447,2.749,2640
1963.01,190271688,2458607.246,12.63309,4.126,23830
1964.01,242083025,2459307.49,0.6468119,1.0521614,1095.805255
1965.01,295354126,2459357.403,2.2778177,3.212,880
1966.01,242120884,2459359.376,0.6221986,0.738,380
1967.01,320079492,2459334.19,0.4262412,0.5485713,563.8362068
1968.01,210445631,2458601.957,3.97195,4.297,7670
1969.01,293708935,2458597.351,2.6855915,2.0491187,488.2401788
1970.01,162695785,2459333.924,2.5599475,2.9280345,10927.85976
1971.01,253132689,2458601.487,3.21833,1.737,1220
1972.01,267414551,2458571.462,4.7631,1.838,850
1973.01,47617161,2459335.075,3.9192439,2.264183,5066.883765
1974.01,295562522,2459338.012,5.4371459,1.6708769,7708.766781
1975.01,467281353,2458573.237,2.82888,3.247,740
1938.01,128449971,2458609.128,12.68807,2.287,3660
1939.01,325172035,2459308.613,2.8970202,4.1502336,3080.923931
1940.01,7413227,2459359.557,3.4158625,1.8,2070
1941.01,167009792,2458326.511,1.13305,1.073,100
1942.01,308919449,2459198.745,1.6563594,1.836,140
1943.01,382980571,2459359.816,1.742564,1.72,740
1944.01,461080504,2459285.449,6.0988471,5.408818,8857.728415
1945.01,357536526,2458545.661,1.57363,2.558,710
1946.01,127315102,2459338.85,10.8458712,3.379,3120
1947.01,460140752,2458577.863,12.00654,3.055,2110
1948.01,31268146,2458412.252,3.6473615,4.7789121,147.7334945
1949.01,334125713,2458574.038,4.62109,4.203,12220
1950.01,327663613,2458599.57,1.41144,2.509,414.379
1951.01,356590734,2459381.402,4.8294038,2.904,8550
1952.01,394509844,2458599.314,6.89132,5.369,5940
1937.01,268301217,2459280.926,0.9466616,1.3731461,15622.22738
1900.01,178879588,2459145.467,3.0568013,2.4679773,11567.48866
1901.01,19684256,2459278.312,1.3666563,1.967,21070
1902.01,272212970,2459307.905,1.6091569,2.1389536,12737.21733
1903.01,77156657,2459177.367,3.8413518,6.0853835,6124.722891
1904.01,272213425,2459310.321,4.325079,4.5840299,6169.210945
1905.01,429302040,2458574.142,5.72226,2.648,25549
1906.01,308098254,2459289.453,9.6242946,4.2426202,9248.063997
1907.01,453789494,2459338.261,5.4772024,5.4922783,8723.580707
1908.01,37718056,2458384.094,3.65688,3.542,7040
1909.01,232038798,2459252.138,4.1536624,1.702,12310
1910.01,437261733,2459285.392,5.4150884,3.4707122,14133.50097
1911.01,44745133,2459166.298,7.8181434,4.98,3650
1912.01,50712784,2459249.036,5.4053583,4.859,6770
1913.01,53458803,2459252.258,3.3489038,3.3546298,10987.17477
1914.01,53750200,2459232.244,4.1933422,1.8220996,4804.157266
1915.01,98283926,2459253.248,2.2920348,3.1812507,10585.2906
1916.01,98545929,2459251.406,1.8881994,3.6806502,4431.610427
1917.01,339522221,2458655.298,1.82069,3.049,12340
1918.01,308425348,2458571.791,3.39829,2.634,4340
1919.01,102192004,2459307.593,4.2338315,2.1366747,7623.063812
1920.01,363851359,2458599.238,2.54317,2.106,5740
1921.01,112099249,2458604.171,5.17958,4.524,7620
1922.01,112604564,2459233.317,4.5768651,3.5592795,10869.49031
1923.01,114299824,2459250.356,4.2041585,2.124,12080
1924.01,371443216,2459336.096,2.8240662,3.9664741,8350.482503
1925.01,118956453,2459279.602,2.3447752,1.814,15340
1926.01,143143769,2459226.205,1.3379079,1.711,1110
1927.01,14344979,2459272.313,4.1117992,1.743,18550
1928.01,207077681,2459061.945,2.278575,2.159825,13638.95888
1929.01,157266693,2459310.09,3.8537477,3.3882542,18317.57742
1930.01,160578764,2459335.339,2.8785209,2.4590521,8669.71933
1931.01,162922904,2459308.516,3.8194157,4.7754909,4613.268566
1932.01,386259537,2459228.937,5.6107737,6.3384834,6651.689917
1933.01,172598832,2459201.976,3.2633165,5.2814337,5011.572503
1934.01,125739286,2459338.019,4.5113229,4.6724386,10726.03317
1935.01,176685457,2459272.948,4.4352884,1.89,6410
1936.01,178289267,2459167.711,2.3506186,2.369,15940
1891.01,139198430,2459085.819,15.36179,1.389,3470
1892.01,63698669,2458364.632,,5.0689647,294.9213908
1893.01,264544388,2458824.861,,16.2000201,560.4004393
1894.01,280865159,2458387.073,739.2420494,19.2413648,3136.180923
1895.01,384159646,2459362.934,748.074286,5.0760301,2550.10453
1896.01,174302697,2458743.727,,16.1046282,2816.522419
1897.01,420645189,2459001,,6.6543459,52070.25986
1898.01,91987762,2458894.254,,4.2786428,1658.404772
1899.01,172370679,2458711.959,,4.9262479,30464.18086
1877.01,233497719,2458686.495,3.80159,2.771,18830
1878.01,219762508,2458957.55,3.2349001,0.9317111,4677.847388
1879.01,243335710,2458689.142,13.70535,5.362,9310
1880.01,359357695,2459333.897,1.7265086,1.7288759,9681.109654
1881.01,59859387,2459201.82,1.1203595,2.3873717,1738.916632
1882.01,396368313,2459362.255,3.0899587,1.782968,5792.015796
1883.01,348755728,2459256.846,4.5062989,2.0637719,12360.91042
1884.01,219879302,2458684.18,6.78221,2.591,11430
1885.01,258510872,2458958.255,6.5441709,4.2670673,6572.35205
1886.01,403136415,2458326.378,2.5128027,2.5454713,17494.78923
1887.01,229586455,2458955.81,2.2001447,1.6838504,1412.954417
1888.01,459997997,2458573.562,5.5501,5.174,3613.12
1889.01,139771134,2459036.734,0.9134697,1.1241224,4754.423048
1890.01,288636599,2458965.557,19.9679244,6.3708602,6267.697314
1862.01,321668398,2458961.323,5.6443522,2.9554663,4332.92646
1863.01,356919658,2458683.899,1.42611,1.788,1890
1864.01,229791084,2458957.043,1.6453213,2.721701,18211.33313
1865.01,207425203,2458712.118,1.22425,1.381,1610
1866.01,400430915,2458685.081,2.18619,3.711,2930
1867.01,400476523,2458700.974,18.10671,4.562,10340
1868.01,230087585,2458960.685,8.8268102,3.4940498,6435.632998
1869.01,299780329,2459362.743,1.6024044,0.9871973,1395.709283
1870.01,230375747,2458956.385,2.7633664,3.4868681,12950.16242
1871.01,233503636,2458685.822,3.40612,1.714,1740
1872.01,229490898,2458956.138,2.2349271,2.3636258,4087.443808
1873.01,328933398,2458706.45,24.93345,5.681,1670
1874.01,232641326,2458684.761,17.86825,5.572,11010
1875.01,233047097,2458692.243,11.30916,1.919,12830
1876.01,233078665,2458959.966,6.483187,2.2682893,4263.279362
1861.01,323295479,2458622.92,742.52145,6.136,8970
1860.01,202426247,2458683.604,1.0662106,1.3038865,231.5972197
1859.01,229742722,2458726.14,63.4834075,4.7533659,5406.979096
1848.01,219824469,2458740.283,5.481,4.544,1280
1849.01,23740089,2458932.611,9.86531,1.79,3170
1850.01,149577217,2458931.036,7.39143,1.252,5880
1851.01,378976682,2458930.486,6.01815,1.296,13310
1852.01,219728669,2458930.363,2.36011,2.46,22100
1853.01,73540072,2458929.646,1.24357,1.273,1730
1854.01,157225097,2458931.882,2.52618,1.945,15850
1855.01,81247740,2458929.443,1.36416,1.122,6740
1856.01,224313733,2458729.214,39.40157,8.033,11900
1857.01,180652891,2458929.13,0.77612,1.19,1820
1858.01,424733642,2458932.015,2.09098,1.272,19280
1847.01,54002556,2458390.707,,3.585,9810
1825.01,229750058,2458693.15,10.18246,2.907,10730
1826.01,229400092,2458929.189,4.141987,2.3384811,10405.29763
1827.01,390651552,2458928.225,1.4671263,1.0073288,1599.52799
1828.01,232982938,2458936.28,9.0935952,4.6673586,2881.591865
1829.01,235905185,2458933.079,6.2895553,3.3592607,22814.89277
1830.01,20182165,2458956.47,9.7815342,3.2665537,18499.78407
1831.01,27194429,2458928.118,0.5552928,0.8480357,406.1479175
1832.01,307956397,2458930.718,4.1509407,2.2942404,9418.570478
1833.01,61098812,2458931.236,3.6935805,4.5055861,8601.728461
1834.01,71612483,2458928.269,1.2168087,2.0471024,14813.68843
1835.01,347332255,2458932.764,5.6419598,3.0871502,543.838848
1835.02,347332255,2458937.873,,3.9454498,886.4838237
1836.01,207468071,2458933.164,20.3823172,6.5764329,2428.375122
1837.01,144441148,2458931.251,5.8182239,1.1943658,1069.570992
1838.01,162689341,2458930.001,2.1746571,2.771314,11968.09269
1839.01,381714186,2458928.501,1.4248165,1.4441947,739.4688804
1840.01,165987272,2458929.002,7.8449633,5.8304114,6671.365651
1841.01,168699373,2458931.432,4.3013803,3.1696192,21785.35471
1842.01,404505029,2458933.336,19.1480951,4.4270718,3146.665703
1843.01,258871793,2458931.121,9.1469122,4.618497,8770.096118
1844.01,198108326,2458930.33,3.2129827,2.3618314,23132.58478
1845.01,272758199,2458684.989,3.66096,2.526,19470
1846.01,198385543,2458768.028,3.9307022,1.4399407,1697.75457
1812.01,207425167,2458924.593,,7.3027567,9219.897843
1812.03,207425167,2458909.514,,5.7652221,3671.440329
1813.01,377290815,2458684.127,0.798,0.679,190
1815.01,233720539,2458684.291,2.55532,5.158,6690
1816.01,237108272,2458688.289,22.7873,5.334,410
1818.01,330799746,2458906.802,5.51078,4.473,3420
1820.01,393831507,2458903.063,4.86071,2.722,6210
1823.01,142381532,2458715.186,38.81206,5.949,9470
1824.01,142387023,2458719.89,22.80811,4.004,800
1814.01,160440924,2458685.507,6.36578,4.484,400
1817.01,285094173,2458908.324,6.69695,2.01,1610
1819.01,341815767,2458685.556,3.09374,2.451,150
1821.01,82308728,2458904.926,9.497,2.268,660
1822.01,9392421,2458911.718,9.61396,5.27,6940
1794.01,286916251,2458715.308,8.7657,3.443,500
1795.01,135083444,2458899.61,2.7917911,1.4664254,1018.977143
1796.01,138819293,2458899.672,2.6439732,0.954893,6480.559516
1797.01,368435330,2458902.873,3.6454277,2.3118891,891.1696382
1798.01,198153540,2458902.03,8.0189436,3.4476981,935.4423748
1799.01,8967242,2458904.816,7.093853,2.5107626,284.2381135
1800.01,17993892,2458902.304,4.1244265,3.8316498,9218.735716
1801.01,119584412,2458903.544,21.2844056,2.7685805,1546.632264
1802.01,138762614,2458904.155,16.7961107,3.4989302,1816.275599
1803.01,144401492,2458911.674,12.8911529,2.2276297,3496.122349
1803.02,144401492,2458904.623,6.2943922,2.2277289,2052.771179
1804.01,148679712,2458901.509,4.9263116,3.1535835,733.7838606
1805.01,165763244,2458901.501,24.0730681,3.8336042,1285.659282
1806.01,166648874,2458909.547,15.1454693,2.5830151,5581.071379
1807.01,180695581,2458899.346,0.5493429,1.0025843,368.9943391
1808.01,307734817,2458900.911,2.1075001,1.9093483,4256.174301
1809.01,347329162,2458902.718,4.6172078,3.5888072,11180.68511
1810.01,373693175,2458899.477,1.3273523,2.2308841,17640.48989
1811.01,376524552,2458899.872,3.712964,1.9935447,17974.87458
1793.01,304142124,2458585.255,55.087,4.276,2070
1766.01,67666096,2458872.854,2.70337,2.963,10360
1767.01,8767448,2458870.744,4.3532166,3.9979232,9420.455762
1768.01,137906197,2458878.578,7.33855,4.08,860
1769.01,287225295,2458871.396,0.60987,0.387,550
1770.01,457138169,2458871.726,1.09254,0.833,860
1771.01,252479260,2458871.63,3.2122139,2.851678,13898.59785
1772.01,85293053,2458871.756,8.05147,3.405,590
1773.01,332064670,2458872.163,0.73665,1.459,340
1777.01,29191624,2458873.298,14.6531992,2.4976325,530.4864383
1778.01,39699648,2458876.025,6.5159507,2.5334309,434.5843468
1779.01,67646988,2458871.022,1.881719,1.242152,102853.759
1780.01,99834717,2458871.724,1.7063071,1.613599,12242.39542
1781.01,137881699,2458872.644,2.9721332,4.7418963,8471.562642
1782.01,160045097,2458872.622,4.9876376,2.3083061,1507.899721
1783.01,229938290,2458871.091,1.4198659,1.3058497,465.2106205
1784.01,241196395,2458871.71,2.0935783,0.8530004,2339.749224
1765.01,272672133,2458872.515,3.4939183,2.1538274,3822.230112
1774.01,4897275,2458872.341,16.7100422,5.4004652,615.2873631
1775.01,9348006,2458877.565,10.2403744,3.6475074,9295.317853
1776.01,21535395,2458871.489,2.8009915,1.4985399,204.8553325
1792.01,29191596,2458871.163,8.81866,6.249,420
1785.01,230386259,2458690.607,11.00468,4.935,280
1786.01,86280613,2458851.59,9.5727,2.507,3430
1787.01,372730331,2458870.69,8.70431,2.606,8150
1788.01,450327768,2458875.047,5.34326,1.426,6980
1789.01,172518755,2458873.653,3.20875,2.189,2650
1790.01,310981412,2458684.16,9.62517,3.725,540
1791.01,233684293,2458688.998,48.47912,8.088,320
201.02,350618622,2458327.244,5.8492122,3.5045663,118.1884062
214.02,167415965,2458332.478,9.6960996,2.9819277,107.5200276
286.02,150030205,2459289.067,39.3620474,4.6839923,602.9936619
1750.01,237099296,2458688.83,11.3370436,2.9554835,1161.941714
1751.01,287080092,2458733.637,37.4682611,7.4284467,449.5281883
1752.01,287139872,2458683.592,0.9351826,0.8422296,1071.161664
1753.01,289580577,2458684.509,5.3845019,3.2415105,578.1116506
1754.01,332477926,2458689.925,16.2161775,3.6397335,1491.417452
1755.01,356978132,2458718.901,60.1869558,2.5866395,4658.856319
1756.01,364074068,2458764.852,2.782912,1.6699705,1060.267882
1757.01,367753709,2458685.195,2.1257493,1.4991857,596.6685062
1758.01,367858035,2458806.697,20.7051317,3.5506867,1864.239297
1759.01,408636441,2458745.466,18.8481,3.4932417,2746.003642
1760.01,420112587,2458691.531,11.062666,2.0842156,4957.878094
1761.01,424391516,2458694.799,11.5925353,3.5029112,386.7753084
1762.01,435680451,2458810.918,24.1498988,3.1031259,1655.306028
1763.01,441739871,2458684.788,3.7978737,1.0252855,1698.99592
1764.01,1551345500,2458701.528,47.3857072,1.9457507,36498.66951
1734.01,224596152,2458688.868,28.8752805,4.3996814,571.714451
1735.01,365673804,2458713.45,10.3857337,3.2650484,355.2872251
1736.01,408618999,2458792.791,7.07349,3.649,380
1737.01,233009109,2459410.516,14.4479652,6.053,160
1738.01,104208182,2458792.661,3.6973862,1.4182516,2875.239544
1739.01,159418353,2458685.238,8.3034103,1.8805844,616.5339983
1740.01,174041208,2458741.059,19.428419,3.5727154,850.4127883
1741.01,198206613,2458692.381,10.9407136,2.6325753,450.4890883
1742.01,219857012,2458725.34,21.2707407,6.3788768,371.8364918
1743.01,219860288,2458713.43,4.2660582,0.9364774,2358.315643
1744.01,229455001,2458701.937,22.3411898,2.8196661,510.867411
1745.01,232635922,2458683.923,5.985115,2.2322467,2581.955842
1746.01,232650365,2458684.786,2.5253136,0.9458233,1313.045621
1747.01,233071822,2458684.971,2.7547911,0.9419125,365.9795434
1748.01,233071926,2458684.229,1.8318866,1.3976484,405.0830163
1749.01,233602827,2458685.94,4.4889762,1.8651114,1351.601115
1749.02,233602827,2458688.785,9.044417,1.9418019,1533.514051
1269.02,198241702,2458685.994,9.2375582,2.0673443,658.2247965
1346.02,219852882,2458684.537,1.7622556,0.7576019,697.1042961
1438.02,229650439,2459406.46,9.4282723,1.327,720
1453.02,198390247,2459418.787,4.313548,1.919,240
1726.02,130181866,2458844.058,20.5459131,4.025071,838.6272327
1733.01,53427308,2458844.765,5.80322,1.569,1710
1715.01,142090065,2458816.936,2.8269367,1.5853265,1179.100339
1716.01,14336130,2458843.846,8.0884168,3.3262142,480.4348436
1717.01,149833117,2458843.547,4.0521731,2.6166253,8564.570633
1718.01,257241363,2458848.027,5.5869474,2.9314272,1855.085021
1719.01,293617835,2458844.194,2.7567917,1.3212865,340.8061934
1720.01,356473034,2458843.219,2.6158256,2.6530414,13160.50861
1721.01,51234631,2458846.13,4.124878,4.4254542,8498.901037
1722.01,85242435,2458844.111,9.6066658,3.9346124,1588.425674
1723.01,71431780,2458852.703,13.7263454,4.7729074,856.5345411
1724.01,81212286,2458843.028,0.6850808,1.0565887,2675.717666
1725.01,86396382,2458843.005,1.0914099,2.9629053,15542.03865
1726.01,130181866,2458845.373,7.1081533,3.2273443,558.0083278
1727.01,241225337,2458842.64,1.8327923,1.4626765,502.1072569
1728.01,285048486,2458843.275,3.4915666,1.8904217,5520.476437
1729.01,298666530,2458842.506,0.5732087,0.4582376,432048.7344
1730.01,318022259,2458844.381,6.2222358,2.2624728,1846.726827
1730.02,318022259,2458844.58,2.1556692,1.615033,697.3392788
1731.01,371234684,2458842.84,3.9230026,3.300515,12793.14101
1732.01,470987100,2458843.295,4.1213565,2.00806,1546.061523
1713.01,15863518,2458842.712,0.557201,0.8046593,1282.302537
1714.01,239154970,2458845.99,3.4744685,4.3553131,12126.94174
1698.01,190223929,2458847.697,17.04198,1.578,3520
1699.01,22705558,2458842.997,4.54856,2.446,1150
1700.01,23650642,2458843.38,1.12355,1.611,1020
1701.01,274215536,2458843.373,1.33418,1.115,2470
1702.01,371210825,2458842.75,0.40312,0.853,1000
1703.01,453387619,2458843.708,1.20143,0.62,2330
1704.01,95129101,2458844.216,3.93064,2.722,2090
1705.01,137500798,2458822.868,13.20692,4.959,790
1706.01,230377505,2458685.477,4.5154223,2.8330823,371.2115311
1707.01,240148934,2458843.267,2.02365,2.585,1710
1708.01,241173474,2458853.121,11.44192,3.841,5510
1709.01,29119552,2458849.572,7.62897,3.248,10890
1710.01,445805961,2459371.198,24.2833715,5.229,2960
1711.01,461662295,2458844.855,10.2558,5.088,5740
1712.01,67926921,2458843.665,3.56681,4.241,4060
1680.01,259168516,2458687.264,4.8026222,1.1671799,4889.765823
