,time,yerr,mask,method marginalized,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP
97,188.6872776340897,9.32949887288939e-05,False,-5.389774876424225e-05,-4.740805841874085e-05,-4.659562588948951e-05,-7.755094106787208e-05,-8.9554840287831e-05,-3.8555068714307694e-05,-6.0387439109743646e-05
98,188.70771162047458,9.363734592974237e-05,False,-1.1882193633017124e-05,-6.630598350043648e-06,-8.031996965307542e-06,-3.874239780699007e-05,-5.357409784167988e-05,7.919570709891133e-06,-1.5732390300726706e-05
99,188.72814570685296,0.00010055751817575073,False,-0.00019371357609343498,-0.00020836249793654282,-0.0001511201313781907,-0.00024233372252735474,-0.00019908744858043725,-0.0001883397036064327,-0.00015291027632080567
100,188.74857979300577,9.551884074888123e-05,False,-0.00017782756720258197,-0.0001455051919128092,-0.00017957860497075373,-0.00018124255982898685,-0.0002298270826180948,-0.00012043225885050024,-0.0001760765294344102
101,188.7894479643728,9.788599397211827e-05,False,4.142421389941031e-05,4.244115173301921e-05,4.040727606580141e-05,3.476908034594217e-06,-1.3970794244255735e-05,7.627330719461867e-05,5.2490992283660276e-05
102,188.8098820495943,9.657982360085345e-05,False,0.00013953363402308128,0.00014738736676989106,0.0001316799012762715,0.00010696426757128563,7.546119499202142e-05,0.00018509149694678761,0.00014751994928130507
103,188.83031613458297,0.00011837942446934834,False,-0.0001440004365478309,-0.00018611642794641448,-8.52428904215552e-05,-0.00022787590950812397,-0.0001431355192316186,-0.0001448653538640432,-6.580818598278526e-05
104,188.85075021933153,0.00010441481527690924,False,3.8976362273013265e-05,3.624842884253354e-05,4.170429570349299e-05,-6.765461256663663e-06,-1.773283379502555e-05,8.064928863316112e-05,6.447274842646955e-05
105,188.87118420385377,0.00010646588555751626,False,-0.00013798576359874692,-0.00015072992425835263,-0.00012524160293914122,-0.00019487503985704535,-0.00018605654170944508,-0.00010366853203802595,-9.950477315845419e-05
106,188.89161838813743,0.00010341064207079616,True,-3.747522781855084e-05,-6.44854471354428e-05,-2.0266748568253945e-07,-0.00010884632394203564,-6.114502655218956e-05,-1.3805429084912113e-05,2.9247689018241374e-05
107,188.91205247219477,0.00010033021936713882,True,-0.0006207678005392681,-0.0006096287874959305,-0.0006319068135826056,-0.000654177298594294,-0.0006929304182274887,-0.0005560897956300437,-0.0005994173651747703
108,188.93248645601852,0.00010673147657664976,True,-0.0008560313764031657,-0.0008776638524653491,-0.0008343989003409824,-0.0009224121588796708,-0.0008955298629454989,-0.0008219580367002655,-0.0007994734898584266
109,188.9733547227297,0.0001041666479113734,True,-0.0010112212745714833,-0.0009743989112138696,-0.0010409604162510133,-0.0010195662798900829,-0.0011023181512720415,-0.0009163675015273487,-0.0010028762692528836
110,188.9937888056229,0.00011557765101402167,True,-0.0009566821972484818,-0.000961976485755911,-0.0009513879087410526,-0.0010073560887603472,-0.0010128708674641551,-0.0009037538776959231,-0.0009125220274835977
111,189.01422278851533,0.00012298688763495082,True,-0.0007200344335351883,-0.0006615614310464535,-0.0007720482610510393,-0.0007071663973194919,-0.0008336620038135178,-0.0006037545684682843,-0.0007329024697508846
112,189.03465697093634,9.881242861104554e-05,True,-0.0009311873768877432,-0.0009135803208645266,-0.0009487944329109599,-0.0009593854344396302,-0.001010517008753764,-0.0008568254225596039,-0.0009098684607703467
113,189.05509105313104,0.00011496081483404717,True,-0.0004261330427060006,-0.0004318673290298891,-0.0004203987563821121,-0.00047790625904531314,-0.0004822737756603468,-0.0003767083864588683,-0.00038213437671230643
114,189.07552503509214,0.000101219681276709,True,-5.511134874730539e-05,-4.220509348562551e-05,-6.801760400898527e-05,-8.84737658377599e-05,-0.00013003428050872845,1.0784531166763145e-05,-3.087732821860367e-05
115,189.09595921681466,0.00011391737443497313,True,-0.00023061082156583534,-0.0002701948136469845,-0.00017913613693409935,-0.0003166646676172613,-0.00024126575837291053,-0.00021995588475876016,-0.00014358107359335737
116,189.11639329831087,0.00010721920874033257,True,9.408166024960085e-05,9.681499561442486e-05,9.134832488477684e-05,5.011629250395444e-05,2.9082022598769797e-05,0.0001438024864266474,0.00012489673007221036
117,189.15726136036392,0.00010440641248255738,True,-4.610110850833404e-05,-4.9590746797112395e-05,-4.261147021955569e-05,-9.670607615441806e-05,-0.0001051091577476404,-1.0668135089209052e-05,-1.4380462569851815e-05
118,189.17769554092956,0.00011799725943213516,True,-0.00018129863641347388,-0.0001200743527145498,-0.0002201342907012238,-0.00016739805210741476,-0.0002827407318627406,-8.5907781922967e-05,-0.000195199220719533
119,189.19812952149368,9.83025461711127e-05,False,-0.00016095532364335252,-0.00014040658614555834,-0.00017156604116830287,-0.00018794099001651077,-0.00023429538150143703,-0.00011145397972278648,-0.00015034460611840217
120,189.25943176108558,0.00011735990202658052,False,7.005641170221288e-05,4.1710307187470264e-05,0.00014038205361543987,-3.249424987972205e-06,8.152618484280616e-05,5.858663856161961e-05,0.00015413005037911987
121,189.27986584047903,0.00010111805118641965,False,9.165754105344703e-05,8.516533507041402e-05,0.00012144453749862727,4.129813828335216e-05,6.418588370626921e-05,9.814974703648005e-05,0.000133742944836035
122,189.30029991964693,9.525800328686587e-05,False,-8.755371147406432e-05,-9.220882690530452e-05,-7.612365158937706e-05,-0.00013485638695576174,-0.00013162601417282538,-8.289859604282412e-05,-6.4551361520504e-05
123,189.32073409858276,9.915382874039435e-05,False,6.381473194316811e-05,5.916584855958362e-05,0.00011622151210910481,1.784199847465473e-05,6.260302339811119e-05,6.502644048822503e-05,0.00012755703601929902
124,189.34116807704413,0.00010225368172947896,False,2.5909548469704724e-05,7.058788637981372e-05,9.765467990918708e-06,3.07123953395827e-05,-4.180377367257737e-05,7.325002419600324e-05,2.110670159982675e-05
125,189.36160215551354,9.217798086622915e-05,False,-9.830179623737667e-05,-9.231355133509922e-05,-0.00010388793188509382,-0.00013061476477449485,-0.00015325880074590348,-9.261130013227259e-05,-9.271566058965952e-05
126,189.38203633351077,0.00010181590704284701,False,-0.0002262436735973039,-0.00018182794834709082,-0.00024440947149728665,-0.00021843837620483253,-0.0002914320113693858,-0.00018490819799632519,-0.00023404897098977528
127,189.40247031151375,0.00012044466614041997,False,0.00011053533658256232,0.0001790489404041029,6.816907715001541e-05,0.00014423352836967496,2.3623157504149006e-05,0.00017338404419597886,7.683714479544967e-05
128,189.42290438905184,9.245452814767076e-05,False,-4.494421366624257e-05,-4.099069214968942e-05,-4.049054973875865e-05,-7.386981705714835e-05,-8.239135808907339e-05,-4.889773518279572e-05,-3.427769798458602e-05
129,189.44333836635633,0.00011287374349436742,False,0.00010239358233354867,0.00016545001527212833,6.706567676828534e-05,0.00013461445783069514,2.7950128245857186e-05,0.00015569363628387123,7.01727068364022e-05
130,189.46377254342224,0.0001061292689457276,False,-5.856577252522088e-05,-2.9784529023135775e-06,-8.549460336093606e-05,-3.1636941689505704e-05,-0.00012166561169790757,-1.4153247129167212e-05,-8.60465496143048e-05
131,189.48420662026183,9.263034647479093e-05,False,-0.00010796781439176284,-0.00010166634606723068,-9.73034537337103e-05,-0.0001280279984361421,-0.00013038630705874965,-0.00011390276896383611,-0.00010203285981968957
132,189.5046406968686,9.49442494363306e-05,False,5.988052337790872e-05,9.013533528534623e-05,5.357506999925654e-05,6.61859767565609e-05,2.372464565625343e-05,7.71215185642049e-05,4.4325802136979675e-05
133,189.52507477300242,9.241960924775119e-05,False,4.995683880704149e-05,5.573019222793185e-05,7.064771215237187e-05,3.43223420660177e-05,4.4183485386151133e-05,4.222823717570101e-05,5.6890608108206564e-05
134,189.54550884914352,9.548193815270693e-05,False,-6.60388442020321e-05,-7.445167048436563e-05,-3.470014584838754e-05,-9.319246400585346e-05,-5.762601791969857e-05,-8.819999541787027e-05,-5.2650770313800166e-05
